1.000000,1.000000,1.283721,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.147045,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.126698,0.000000,0.000000,0.000000,-0.000000,0.999999,0
1.000000,1.000000,1.206241,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.222472,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999995,0.999962,1.143110,0.000000,0.000000,0.000000,-0.000000,0.999849,0
1.000000,1.000000,1.191588,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.270510,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999999,0.999991,1.182438,0.000000,0.000000,0.000000,-0.000000,0.999964,0
0.999995,0.999956,1.033804,0.000000,0.000000,0.000000,-0.000000,0.999840,0
1.000000,0.999999,1.206552,0.000000,0.000000,0.000000,-0.000000,0.999998,0
0.999995,0.999951,1.347011,0.000000,0.000000,0.000000,-0.000000,0.999806,0
1.000000,1.000000,1.106113,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.035583,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999999,0.999989,1.207093,0.000000,0.000000,0.000000,0.000000,0.999958,0
1.000000,1.000000,0.993240,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999994,0.999945,1.214632,0.000000,0.000000,0.000000,-0.000000,0.999782,0
0.999991,0.999920,1.079430,0.000000,0.000000,0.000000,-0.000001,0.999682,0
1.000000,1.000000,1.175460,0.000000,0.000000,0.000000,0.000000,0.999999,0
0.999999,0.999990,1.032373,0.000000,0.000000,0.000000,0.000000,0.999970,0
1.000000,0.999996,0.911565,0.000000,0.000000,0.000000,-0.000000,0.999983,0
0.999991,0.999921,1.014995,0.000000,0.000000,0.000000,-0.000000,0.999689,0
1.000000,1.000000,0.988936,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999999,0.999994,1.056591,0.000000,0.000000,0.000000,-0.000000,0.999976,0
0.999999,0.999991,0.999340,0.000000,0.000000,0.000000,-0.000000,0.999968,0
0.999994,0.999947,1.050402,0.000000,0.000000,0.000000,-0.000000,0.999806,0
1.000000,1.000000,1.045737,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.063024,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,0.999998,1.072969,0.000000,0.000000,0.000000,0.000000,0.999993,0
0.999999,0.999988,0.997869,0.000000,0.000000,0.000000,-0.000000,0.999960,0
0.999999,0.999993,1.093271,0.000000,0.000000,0.000000,0.000000,0.999973,0
1.000000,1.000000,1.088823,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,0.986941,0.000000,0.000000,0.000000,0.000000,0.999999,0
1.000000,1.000000,1.093126,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999996,0.999968,1.050151,0.000000,0.000000,0.000000,-0.000000,0.999880,0
0.999995,0.999962,1.075788,0.000000,0.000000,0.000000,-0.000000,0.999863,0
1.000000,1.000000,1.001497,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.083735,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.062325,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999992,0.999938,1.087369,0.000000,0.000000,0.000000,-0.000000,0.999806,0
0.999996,0.999969,1.048234,0.000000,0.000000,0.000000,-0.000000,0.999891,0
0.999998,0.999980,1.156819,0.000000,0.000000,0.000000,-0.000000,0.999925,0
1.000000,1.000000,1.089725,0.000000,0.000000,0.000000,0.000000,1.000000,0
0.999993,0.999946,1.133307,0.000000,0.000000,0.000000,-0.000000,0.999785,0
0.999998,0.999982,1.087295,0.000000,0.000000,0.000000,-0.000000,0.999937,0
1.000000,0.999998,1.206944,0.000000,0.000000,0.000000,-0.000000,0.999994,0
1.000000,0.999998,1.074734,0.000000,0.000000,0.000000,0.000000,0.999992,0
1.000000,1.000000,1.128844,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.042466,0.000000,0.000000,0.000000,0.000000,1.000000,0
1.000000,1.000000,1.073967,0.000000,0.000000,0.000000,0.000000,1.000000,0
