-0.377838,0.442970,2.195563,0.021871,1.002198,0.000000,-1.131963,-0.324113,0
-0.393891,0.460178,1.928420,0.017083,0.000000,0.000000,-1.072641,-0.284003,0
-0.434275,0.422176,1.941400,0.018094,0.000000,0.000000,-1.278851,-0.423505,0
-0.396756,0.439081,2.066764,0.020393,0.000000,0.000000,-1.209623,-0.356400,0
-0.412522,0.424026,2.095496,0.019431,0.000000,0.000000,-1.320877,-0.423176,0
-0.430455,0.428092,1.956342,0.018979,0.000000,0.000000,-1.180577,-0.382499,0
-0.367235,0.475853,1.979365,0.017510,0.725152,0.000000,-1.007825,-0.221379,0
-0.382906,0.446144,2.157793,0.021258,0.000000,0.000000,-1.179195,-0.324448,0
-0.334923,0.490684,1.945639,0.016607,0.000000,0.000000,-0.844321,-0.159102,0
-0.357554,0.512856,1.657757,0.010825,0.364981,0.000000,-0.783542,-0.097969,0
-0.277446,0.497919,2.077771,0.021289,0.415270,0.000000,-0.800020,-0.106131,0
-0.330175,0.469850,2.208227,0.019041,0.664520,0.000000,-0.904013,-0.209955,0
-0.367533,0.471884,1.870620,0.015327,0.000000,0.000000,-0.950865,-0.234689,0
-0.361379,0.507534,1.675041,0.011523,0.410412,0.000000,-0.816421,-0.123172,0
-0.330314,0.482756,2.013356,0.017290,0.422895,0.000000,-0.842358,-0.151378,0
-0.351342,0.521356,1.596353,0.010525,0.388988,0.000000,-0.787388,-0.092504,0
-0.290753,0.498863,2.044702,0.018593,0.451910,0.000000,-0.818250,-0.120816,0
-0.284762,0.536978,1.755859,0.012756,0.306888,0.000000,-0.716444,-0.028626,0
-0.342718,0.485170,1.936804,0.015509,0.562956,0.000000,-0.868491,-0.173754,0
-0.392700,0.480473,1.704981,0.012883,0.653936,0.000000,-0.911409,-0.206239,0
-0.363934,0.516871,1.472513,0.007835,0.000000,0.000000,-0.791175,-0.099643,0
-0.338167,0.506421,1.692780,0.012814,0.000000,0.000000,-0.794700,-0.101889,0
-0.368628,0.506610,1.606186,0.010592,0.000000,0.000000,-0.821228,-0.129344,0
-0.390515,0.481915,1.734356,0.012502,0.000000,0.000000,-0.901238,-0.196614,0
-0.368079,0.507422,1.621704,0.011504,0.000000,0.000000,-0.799371,-0.114158,0
-0.360446,0.507723,1.695638,0.012805,0.000000,0.000000,-0.803354,-0.116373,0
-0.370688,0.502007,1.684024,0.011462,0.000000,0.000000,-0.852945,-0.138720,0
-0.364034,0.503230,1.724267,0.012186,0.000000,0.000000,-0.858430,-0.133161,0
-0.345033,0.516950,1.715999,0.011694,0.395015,0.000000,-0.805718,-0.103159,0
-0.373364,0.502689,1.609440,0.010789,0.390724,0.000000,-0.819992,-0.130232,0
-0.340594,0.515645,1.764940,0.013129,0.354357,0.000000,-0.788987,-0.093467,0
-0.378688,0.490479,1.764849,0.012674,0.000000,0.000000,-0.880243,-0.160803,0
-0.384458,0.497127,1.598454,0.010195,0.000000,0.000000,-0.861446,-0.145476,0
-0.343557,0.515100,1.750714,0.012404,0.000000,0.000000,-0.824387,-0.107188,0
-0.347772,0.517431,1.695309,0.012418,0.000000,0.000000,-0.789848,-0.086187,0
-0.338209,0.520980,1.724388,0.012335,0.374195,0.000000,-0.790636,-0.089136,0
-0.342360,0.527959,1.595946,0.010123,0.000000,0.000000,-0.791340,-0.080934,0
-0.353569,0.509879,1.738089,0.012107,0.000000,0.000000,-0.823060,-0.128386,0
-0.292312,0.553322,1.683232,0.010936,0.000000,0.000000,-0.745473,-0.009771,0
-0.333160,0.515527,1.778100,0.014242,0.000000,0.000000,-0.796838,-0.083335,0
-0.367677,0.497284,1.726479,0.013303,0.000000,0.000000,-0.851744,-0.135327,0
-0.380867,0.470595,1.920185,0.015662,0.948142,0.000000,-1.000306,-0.257563,0
-0.359402,0.502960,1.785021,0.014682,0.000000,0.000000,-0.873715,-0.141701,0
-0.356218,0.501170,1.835661,0.014818,0.000000,0.000000,-0.856224,-0.154056,0
-0.323454,0.522471,1.758286,0.013042,0.000000,0.000000,-0.795404,-0.072908,0
-0.360601,0.481495,1.989007,0.017145,0.613797,0.000000,-0.933258,-0.201727,0
-0.316117,0.533858,1.718582,0.011675,0.000000,0.000000,-0.783478,-0.050547,0
-0.340164,0.510910,1.823999,0.013987,0.000000,0.000000,-0.870787,-0.113163,0
-0.345093,0.515790,1.688942,0.012092,0.323815,0.000000,-0.792494,-0.090420,0
-0.357685,0.502824,1.741860,0.012226,0.000000,0.000000,-0.886242,-0.136317,0
-0.356836,0.485391,2.007237,0.016951,0.000000,0.000000,-0.907117,-0.171807,1
-0.343065,0.472982,2.170893,0.018876,0.000000,0.000000,-1.059597,-0.220435,1
-0.383112,0.472039,1.930434,0.017305,0.000000,0.000000,-0.988153,-0.195876,1
-0.377197,0.461326,2.098920,0.018924,0.589179,0.000000,-1.002396,-0.243036,1
-0.427600,0.446881,1.802532,0.012652,0.897436,0.000000,-1.063219,-0.307286,1
-0.372346,0.468785,1.996278,0.018144,0.435152,0.000000,-0.956104,-0.199869,1
-0.398066,0.464944,1.875505,0.014671,0.596327,0.000000,-1.019700,-0.237930,1
-0.408189,0.431314,2.062470,0.019962,0.881820,0.000000,-1.125496,-0.336544,1
-0.384450,0.458851,1.938881,0.014507,1.201259,0.000000,-1.059846,-0.305799,1
-0.380421,0.458897,2.025413,0.017307,0.750759,0.000000,-1.076556,-0.268494,1
-0.337388,0.487833,2.103754,0.019406,0.000000,0.000000,-0.968455,-0.157220,1
-0.342624,0.491467,2.013630,0.018334,0.387048,0.000000,-0.898915,-0.141563,1
-0.365282,0.477880,1.965223,0.017172,0.000000,0.000000,-0.937849,-0.174077,1
-0.378610,0.471305,1.983925,0.017007,0.482298,0.000000,-0.975322,-0.205448,1
-0.337412,0.493059,2.058061,0.016786,0.000000,0.000000,-0.892343,-0.156989,1
-0.377324,0.465630,1.916299,0.016048,0.000000,0.000000,-1.020740,-0.246078,1
-0.390263,0.460864,1.941844,0.016632,0.653838,0.000000,-1.002981,-0.251519,1
-0.392349,0.472072,1.819658,0.014050,0.000000,0.000000,-0.960263,-0.226662,1
-0.388525,0.480383,1.772422,0.013014,0.594992,0.000000,-0.932310,-0.204473,1
-0.383409,0.476161,1.871469,0.014716,0.000000,0.000000,-0.914523,-0.183579,1
-0.360718,0.475948,2.010436,0.017788,0.541086,0.000000,-0.978250,-0.204861,1
-0.392979,0.456929,1.969191,0.015825,0.000000,0.000000,-1.040653,-0.289683,1
-0.396691,0.461138,1.889304,0.014362,0.643250,0.000000,-1.050688,-0.255243,1
-0.414279,0.463126,1.701228,0.011833,0.000000,0.000000,-0.985665,-0.258245,1
-0.393544,0.453395,1.981254,0.016195,0.624189,0.000000,-1.078445,-0.268370,1
