1623180349.000000,3315831896493.000000,2876664037547.000000,8210277994306263.000000,5912259550545659.000000,6241721404549235.000000,22796452285815627776.000000,0
1588867497.000000,3349467811936.000000,2626916057844.000000,8256098548339976.000000,5550550618382428.000000,5687046378992798.000000,22580890285088546816.000000,0
1664501540.000000,3590607814855.000000,2739092188961.000000,8985307618357205.000000,5873858507842191.000000,5967206045343189.000000,24841449586797182976.000000,0
1581386694.000000,3350325450339.000000,2687371893048.000000,8300152371283883.000000,5712073069755770.000000,5799834177849748.000000,22819853732604579840.000000,0
1648151599.000000,3443903218540.000000,2563267768879.000000,8531044585566610.000000,5276448156500167.000000,5282917004429511.000000,23566334254111813632.000000,0
1601058957.000000,3214145202191.000000,2762758464544.000000,7648002695540325.000000,5582798240206089.000000,6110195976753418.000000,20390231826831736832.000000,0
1586052256.000000,3200466644714.000000,2612313335925.000000,7679801505502572.000000,5294167076329905.000000,5666604479049857.000000,20627254359606411264.000000,0
1601412615.000000,3191958561157.000000,2685852082540.000000,7673039193287829.000000,5340178322181909.000000,5717057277262276.000000,20758123135914733568.000000,0
1567517280.000000,3280900479457.000000,2762206618787.000000,8003732204536939.000000,5752242369885746.000000,6172547191337553.000000,21658401223884304384.000000,0
1522197531.000000,3018274128529.000000,2651347875393.000000,7127883851156361.000000,5334151119085984.000000,5840382717885483.000000,18885266621376270336.000000,0
1554836553.000000,3246855902775.000000,2670674464785.000000,7943293948929491.000000,5607337343957708.000000,5871387484059803.000000,21571287131712901120.000000,0
1594756731.000000,3454719341129.000000,2825482146603.000000,8652619447139235.000000,6133578764706890.000000,6230922771355641.000000,23876593778078597120.000000,0
1514591613.000000,3042955104212.000000,2712953125232.000000,7344850679803408.000000,5437556263371276.000000,5892517584787654.000000,19898099014732242944.000000,0
1540283026.000000,3153896189478.000000,2565009947355.000000,7665957536219956.000000,5245517178108357.000000,5380439596604381.000000,20831104857802653696.000000,0
1586150739.000000,3304691737157.000000,2544219818742.000000,8030426029702837.000000,5332692926847103.000000,5402607492148684.000000,21577274630393221120.000000,0
1564865496.000000,3420325233540.000000,2566170044867.000000,8626063167290282.000000,5587548243744268.000000,5480102915633589.000000,23952042018901991424.000000,0
1598527355.000000,3493378573422.000000,2815034443036.000000,8854675735816784.000000,6088322397090257.000000,6257839286842784.000000,24726029470502051840.000000,0
1575544821.000000,3570613259033.000000,2746954040246.000000,9212439332656524.000000,6166787190448215.000000,6063369033923526.000000,25953559768031850496.000000,0
1623824815.000000,3539602109113.000000,2805518143814.000000,8981864434512363.000000,6105807037220901.000000,6092725613780656.000000,25170457717657419776.000000,0
1598599677.000000,3370605389605.000000,2792861886508.000000,8301383691671557.000000,5917099168098845.000000,6069384849364804.000000,22630390358099148800.000000,0
1588961865.000000,3346116476874.000000,2794036396063.000000,8198389168120622.000000,5992485135483382.000000,6199787385959371.000000,22212774827167027200.000000,0
1585867647.000000,3346949538540.000000,2737014769896.000000,8234810107879508.000000,5761695148450781.000000,6022252559426416.000000,22412332006984683520.000000,0
1583746363.000000,3356363756610.000000,2669933335277.000000,8248454618317994.000000,5704187425091965.000000,5705153857737477.000000,22383796691316043776.000000,0
1593584124.000000,3280806864188.000000,2672687238559.000000,7944266566727378.000000,5497026868559855.000000,5850219457062495.000000,21436453320445456384.000000,0
1577386795.000000,3290813727687.000000,2858425803233.000000,8083918991650915.000000,5999831693694461.000000,6378126971232185.000000,22081039809660170240.000000,0
1568504232.000000,3236131764690.000000,2740152281306.000000,7813236017606682.000000,5661958143126419.000000,6115030623122836.000000,20935820230543007744.000000,0
1598229736.000000,3236760648666.000000,2737984004101.000000,7798417922229322.000000,5552277305063368.000000,6005762230053463.000000,21051706622632640512.000000,0
1549147928.000000,3133338382950.000000,2658843481157.000000,7571632547838260.000000,5418497626900885.000000,5732021181418035.000000,20479938005221629952.000000,0
1560664115.000000,3528731788578.000000,2598178144535.000000,9096431314364278.000000,5918095106692927.000000,5665951179247493.000000,25603206610214211584.000000,0
1567325155.000000,2975659150611.000000,2595844168266.000000,6804521853528647.000000,4908396239195611.000000,5527637023037266.000000,17526246155959977984.000000,0
1541573185.000000,3217487166956.000000,2604060782115.000000,7957035535275976.000000,5477685642513069.000000,5627199762131933.000000,21839159944547553280.000000,0
1577384250.000000,3184174490076.000000,2691711382825.000000,7644213893374058.000000,5460733604727921.000000,5953850828492267.000000,20482685978506919936.000000,0
1607297151.000000,3380001402571.000000,2674787684407.000000,8279069540997069.000000,5642755565686943.000000,5752665758798439.000000,22449157731881803776.000000,0
1528027188.000000,3235601244472.000000,2462132535923.000000,8014832763403478.000000,5264374504664944.000000,5120082322369075.000000,21971229549061967872.000000,0
1523472798.000000,3005384585305.000000,2750909415261.000000,7008744877802609.000000,5351372447969379.000000,6211497011517287.000000,18331080230005352448.000000,0
1527784824.000000,3285164558708.000000,2461055171972.000000,8157548345099716.000000,5362248428647237.000000,5268741370478220.000000,22286275358169022464.000000,0
1600832302.000000,3580403035254.000000,2598647438826.000000,9176329537635654.000000,5794284584764825.000000,5477588516318074.000000,25784256785037287424.000000,0
1570256885.000000,3453568603670.000000,2576853434811.000000,8773027390650778.000000,5642517668374633.000000,5476590414877225.000000,24518166037935546368.000000,0
1535952677.000000,3460167375027.000000,2562648388694.000000,8957032478054073.000000,5725405203947532.000000,5386670840722232.000000,25422415698903384064.000000,0
1549780166.000000,3245884200393.000000,2610843004719.000000,7895035960107953.000000,5486861268883761.000000,5719015807519083.000000,21251985211687452672.000000,0
1616285000.000000,3345291776363.000000,2768275087720.000000,8133433406704883.000000,5591738949692771.000000,6035929240284570.000000,22019143036317220864.000000,0
1588992586.000000,3436537353949.000000,2763329868111.000000,8618268548487121.000000,5951074727361855.000000,6126423885934809.000000,23909332411002630144.000000,0
1563714854.000000,3397253351537.000000,2819838514218.000000,8591626942476397.000000,6032117845171182.000000,6249808180505922.000000,24031840413131038720.000000,0
1529168758.000000,3264567314658.000000,2704892965180.000000,8116830569227614.000000,5780510662141945.000000,5959994211550616.000000,22328001406049267712.000000,0
1530539377.000000,3074828441583.000000,2531852311410.000000,7286770562755427.000000,5113836422395556.000000,5418808859616172.000000,19280398765520621568.000000,0
1559149971.000000,3372609312588.000000,2614574476258.000000,8553249539589822.000000,5597689635561319.000000,5615205534834474.000000,23979863393611591680.000000,0
1523550221.000000,3241687973904.000000,2486177900117.000000,7982930555547996.000000,5369797802307526.000000,5335021972998717.000000,21723232185641181184.000000,0
1561219698.000000,3348370292815.000000,2636999767080.000000,8327467606251747.000000,5699189302823267.000000,5720516294050948.000000,22833046745272037376.000000,0
1570327375.000000,3142112682150.000000,2838589218540.000000,7463118805005782.000000,5655428740563452.000000,6391886149537482.000000,19851340866190131200.000000,0
1589452320.000000,3187183392723.000000,2653923243323.000000,7594852081273309.000000,5370350544498727.000000,5646189977984685.000000,20202894760382832640.000000,0
1661475868.000000,3559869334482.000000,2988654833199.000000,8859223331907042.000000,6260227313337535.000000,6810048189020143.000000,24343995690452176896.000000,1
1668492208.000000,3540640457473.000000,2688102035066.000000,8718695884607833.000000,5766317750002725.000000,5841567119365388.000000,23730639637405315072.000000,1
1613284671.000000,3243565158710.000000,2817140084741.000000,7734695745736208.000000,5731698540869382.000000,6281857368398855.000000,20626654942874767360.000000,1
1644391319.000000,3416340369624.000000,2776451189342.000000,8284051073883258.000000,5780138782802320.000000,6095387750574218.000000,22222193674367385600.000000,1
1697592758.000000,3480397951345.000000,2795925716343.000000,8358264034206019.000000,5750320197067760.000000,6203359476727133.000000,22325591892163792896.000000,1
1678583832.000000,3364167592908.000000,2762420622502.000000,7989282845933906.000000,5523663778053222.000000,6109969810567252.000000,21227629906627362816.000000,1
1665079811.000000,3432603778580.000000,2753552294817.000000,8436648311829438.000000,5594319979623292.000000,5807718261056363.000000,23156155349108273152.000000,1
1687585098.000000,3562421951287.000000,2860991372979.000000,8783192210436697.000000,6062427449726142.000000,6276835156370867.000000,23954091079296962560.000000,1
1734786286.000000,4004082979015.000000,2847974423963.000000,10567539105290940.000000,6575614821368036.000000,6186741640878823.000000,30438352423434932224.000000,1
1703532695.000000,3777818718940.000000,2805949085990.000000,9702335686417084.000000,6182587859877147.000000,6122265459855268.000000,27401689995347279872.000000,1
1606864726.000000,3269775130439.000000,2504365975747.000000,7873943410321927.000000,5040581000517413.000000,5179250930601673.000000,21195537227528843264.000000,1
1619972968.000000,3519776019620.000000,2827056591489.000000,8857799374293524.000000,6174061992517401.000000,6306180638025729.000000,24527002540103655424.000000,1
1627838918.000000,3253226281981.000000,2650563667583.000000,7660181180890425.000000,5362891595227523.000000,5753129109032341.000000,20093183305208446976.000000,1
1616269855.000000,3114074523478.000000,2767880066258.000000,7245345186482558.000000,5334768907076016.000000,6149824987427494.000000,18997691305056014336.000000,1
1648828833.000000,3469194260422.000000,2664175372385.000000,8461626029080326.000000,5729644143365053.000000,5813559147075683.000000,22785800288336904192.000000,1
1638981737.000000,3475341823824.000000,2688368422401.000000,8519972171482198.000000,5752356859679072.000000,5864638448161931.000000,23024583203491553280.000000,1
1653312056.000000,3394556017073.000000,2866596520942.000000,8172875046420557.000000,5875177112382241.000000,6430448747332190.000000,21887829205336829952.000000,1
1656367083.000000,3611875390205.000000,2871776128695.000000,9061725284909916.000000,6294696469268857.000000,6439738864065891.000000,25011140591910932480.000000,1
1675113369.000000,3606683294385.000000,2960941090988.000000,9073046874711400.000000,6415439746781525.000000,6598650917127858.000000,25278444498967826432.000000,1
1648461496.000000,3481678979902.000000,2870176749005.000000,8550298832159094.000000,6091723987592682.000000,6402092856929315.000000,23210866622341709824.000000,1
1666771564.000000,3627443299542.000000,2765493560121.000000,9286174305957480.000000,6011795140960840.000000,5908559218155213.000000,26363740210407276544.000000,1
1649710454.000000,3519751543952.000000,2917228606604.000000,8770886599675840.000000,6207915785202259.000000,6631627499983002.000000,24181191439249252352.000000,1
1674980484.000000,3548270686444.000000,2863246999008.000000,8820320161926134.000000,6042207221414515.000000,6237364171879664.000000,24315698723279785984.000000,1
1699255102.000000,3570032443590.000000,2745860424655.000000,8809783489262668.000000,5782563384092167.000000,5871252296032549.000000,24142156477278658560.000000,1
1673592844.000000,3211212881425.000000,2869238678362.000000,7530785287155317.000000,5533806999186708.000000,6199561702537466.000000,19913949303468265472.000000,1
1697865531.000000,3808995384517.000000,2697349707367.000000,9934794213171316.000000,6085502092322517.000000,5642525955678435.000000,28530447704226775040.000000,1
1653095009.000000,3739679625344.000000,2632635548959.000000,9721987380014190.000000,5895389420062029.000000,5601858373206257.000000,27689764348534484992.000000,1
1644883038.000000,3627649584195.000000,2825975865187.000000,9192089020465326.000000,6300739911817385.000000,6315561370506469.000000,25525056383073710080.000000,1
1669776027.000000,3542561263914.000000,2935553899818.000000,8874007089907538.000000,6233043950119928.000000,6494867451755888.000000,24681071809578823680.000000,1
1678497623.000000,3694648732015.000000,2816675076579.000000,9613971399886264.000000,6167160993142041.000000,5996641146435325.000000,27721920022911705088.000000,1
