43.409152,0.997607,0.002273,0.296456,0.126489,1.308516,0.960458,0.002273,4563.231311,0
43.206286,0.997658,0.002685,0.292460,0.122188,1.234756,0.913488,0.002685,4796.622591,0
46.241017,0.997601,0.002551,0.302282,0.125911,1.274229,0.935061,0.002551,4901.434001,0
40.166465,0.997824,0.002526,0.292011,0.121985,1.229370,0.863989,0.002526,4824.731483,0
42.820223,0.997755,0.002767,0.300859,0.124423,1.237686,0.889700,0.002767,4896.050614,0
42.892258,0.997684,0.002750,0.297179,0.123161,1.235376,0.897157,0.002750,4776.936053,0
48.394683,0.997373,0.002555,0.291658,0.121611,1.237394,0.953989,0.002555,4799.334411,0
38.726671,0.997939,0.002964,0.296545,0.122246,1.198509,0.843394,0.002964,4892.831661,0
42.356154,0.997716,0.001548,0.273698,0.122542,1.313965,0.976445,0.001548,4844.537083,0
42.574052,0.997555,0.001988,0.276080,0.122990,1.303030,0.994410,0.001988,4510.169658,0
45.823038,0.997471,0.002183,0.278754,0.123064,1.279552,1.004931,0.002183,4716.198278,0
40.430545,0.997807,0.001761,0.286715,0.126812,1.327495,0.944404,0.001761,4702.996511,0
33.661272,0.998045,0.001903,0.275280,0.123491,1.282398,0.896978,0.001903,4463.687549,0
43.243801,0.997525,0.001899,0.278838,0.124188,1.327497,1.005392,0.001899,4480.169249,0
42.252111,0.997620,0.001813,0.288777,0.128826,1.361385,0.995349,0.001813,4434.487852,0
43.325934,0.997616,0.001901,0.282735,0.126007,1.306765,0.964426,0.001901,4669.592507,0
40.921898,0.997785,0.002025,0.288949,0.127396,1.309732,0.935778,0.002025,4706.549857,0
36.334291,0.998058,0.001687,0.282857,0.125154,1.308321,0.891811,0.001687,4841.702751,0
38.622051,0.997905,0.002012,0.294043,0.130044,1.338545,0.926743,0.002012,4612.709079,0
46.254320,0.997491,0.002045,0.288317,0.126763,1.306718,1.001963,0.002045,4687.665176,0
34.310750,0.998112,0.002015,0.291012,0.128549,1.309882,0.886433,0.002015,4587.652387,0
36.452176,0.997985,0.002217,0.290231,0.128193,1.300736,0.910510,0.002217,4571.146835,0
36.537591,0.998068,0.001918,0.282433,0.125163,1.283436,0.894652,0.001918,4900.546467,0
38.076783,0.997870,0.002349,0.291301,0.128774,1.299325,0.930007,0.002349,4486.727543,0
42.133585,0.997684,0.001929,0.284665,0.126118,1.321272,0.980809,0.001929,4640.562222,0
49.088007,0.997322,0.001787,0.280921,0.124735,1.325190,1.039893,0.001787,4721.832387,0
39.789834,0.997829,0.002013,0.291705,0.128469,1.331215,0.937924,0.002013,4622.601904,0
36.041267,0.997945,0.001805,0.281992,0.125513,1.326223,0.931544,0.001805,4477.370163,0
43.731586,0.997482,0.001631,0.284707,0.126872,1.378606,1.015483,0.001631,4377.396924,0
37.778841,0.997908,0.002038,0.285997,0.126798,1.317885,0.942649,0.002038,4583.880111,0
46.720894,0.997323,0.001700,0.279933,0.124798,1.356238,1.036467,0.001700,4469.951685,0
40.858594,0.997656,0.002263,0.290593,0.129259,1.326100,0.969811,0.002263,4347.054774,0
44.617493,0.997543,0.002166,0.294111,0.129894,1.327679,0.989229,0.002166,4524.799954,0
44.288245,0.997482,0.001651,0.278093,0.123650,1.328005,0.982978,0.001651,4565.491572,0
39.706431,0.997755,0.002192,0.278701,0.123422,1.258028,0.930462,0.002192,4608.083392,0
40.976027,0.997689,0.001842,0.277757,0.123312,1.295355,0.950305,0.001842,4623.525253,0
48.722125,0.997434,0.001785,0.283825,0.125204,1.319081,1.013444,0.001785,4906.858366,0
41.165251,0.997691,0.001858,0.282917,0.125697,1.341377,0.974160,0.001858,4555.212157,0
32.486606,0.998189,0.001307,0.277146,0.124134,1.364543,0.880624,0.001307,4657.890867,0
46.217844,0.997373,0.001741,0.281443,0.125500,1.344068,1.021280,0.001741,4490.923225,0
38.177923,0.997904,0.002327,0.293124,0.130413,1.323195,0.950760,0.002327,4515.949076,0
47.559353,0.997398,0.002234,0.286870,0.126628,1.293821,1.001375,0.002234,4667.625489,0
42.740979,0.997629,0.001805,0.283760,0.125690,1.328668,0.973125,0.001805,4623.858158,0
45.831577,0.997415,0.001799,0.277292,0.122675,1.316242,0.997651,0.001799,4625.064038,0
40.565324,0.997661,0.001884,0.278276,0.124633,1.309805,0.975165,0.001884,4455.933558,0
45.762213,0.997317,0.001947,0.283648,0.127225,1.366631,1.055851,0.001947,4268.362957,0
40.970345,0.997651,0.001650,0.279329,0.124445,1.336462,0.963047,0.001650,4501.493862,0
39.269691,0.997838,0.001844,0.283309,0.125238,1.315466,0.936829,0.001844,4683.012938,0
36.858557,0.997954,0.001890,0.285955,0.126630,1.317481,0.919616,0.001890,4592.382833,0
40.927136,0.997778,0.002407,0.289830,0.127144,1.269402,0.935009,0.002407,4696.129460,0
41.953788,0.997790,0.002188,0.302507,0.130378,1.326121,0.953733,0.002188,4691.655940,1
40.124545,0.997856,0.002726,0.309619,0.130482,1.316930,0.924027,0.002726,4578.090865,1
45.831166,0.997427,0.002988,0.298424,0.129313,1.301556,1.011135,0.002988,4385.449519,1
46.687614,0.997485,0.002378,0.304774,0.129258,1.334500,0.988417,0.002378,4568.953984,1
42.104269,0.997767,0.002988,0.316370,0.133344,1.313189,0.930326,0.002988,4536.892629,1
44.827828,0.997529,0.002661,0.313922,0.133676,1.379264,1.004084,0.002661,4303.799884,1
42.791730,0.997651,0.002246,0.308459,0.132317,1.386667,0.991575,0.002246,4381.536242,1
57.337802,0.996901,0.003117,0.314482,0.132562,1.331933,1.103682,0.003117,4438.721814,1
51.747480,0.997296,0.002495,0.317791,0.134387,1.385980,1.047832,0.002495,4565.285976,1
52.350221,0.997164,0.002450,0.313787,0.133655,1.401674,1.081050,0.002450,4383.319283,1
53.242847,0.997043,0.002416,0.298025,0.127133,1.334924,1.070192,0.002416,4478.187867,1
43.975739,0.997549,0.002122,0.299741,0.128597,1.372009,1.002221,0.002122,4412.891861,1
38.543008,0.997831,0.002729,0.304938,0.130666,1.324348,0.945467,0.002729,4309.524112,1
44.453430,0.997502,0.002468,0.300974,0.128534,1.352314,1.003694,0.002468,4363.444583,1
46.184523,0.997567,0.002435,0.301570,0.129036,1.305674,0.968936,0.002435,4738.011486,1
45.283317,0.997564,0.002916,0.304196,0.128910,1.272495,0.953785,0.002916,4618.707266,1
43.471135,0.997659,0.002805,0.307483,0.129799,1.307896,0.961267,0.002805,4563.791100,1
48.238112,0.997384,0.002863,0.307394,0.130216,1.334390,1.029541,0.002863,4500.007468,1
45.601185,0.997588,0.002745,0.311393,0.130575,1.317695,0.963142,0.002745,4628.413552,1
42.008237,0.997647,0.002844,0.308388,0.132268,1.340885,0.981166,0.002844,4281.476653,1
51.073435,0.997075,0.002287,0.307646,0.132750,1.432303,1.122179,0.002287,4111.260288,1
42.565407,0.997704,0.002257,0.303335,0.128385,1.343899,0.962465,0.002257,4590.635472,1
39.693807,0.997813,0.002837,0.314354,0.133546,1.347435,0.934466,0.002837,4334.744897,1
45.937136,0.997591,0.003833,0.313740,0.132709,1.270365,0.972965,0.003833,4630.531887,1
45.110339,0.997539,0.003402,0.313407,0.131661,1.311108,0.988465,0.003402,4407.491347,1
50.680590,0.997290,0.002793,0.316532,0.132682,1.368392,1.029506,0.002793,4482.256720,1
45.726257,0.997504,0.002472,0.306692,0.130453,1.355638,1.002638,0.002472,4464.117768,1
41.356587,0.997726,0.002305,0.304517,0.130713,1.343300,0.952317,0.002305,4440.829278,1
45.676534,0.997465,0.002698,0.312696,0.132116,1.353544,0.996166,0.002698,4328.822393,1
47.366072,0.997379,0.002614,0.311586,0.131410,1.352207,0.989987,0.002614,4376.051633,1
48.566768,0.997445,0.002865,0.318216,0.132117,1.327323,0.968102,0.002865,4594.238135,1
48.533559,0.997405,0.002437,0.316215,0.132294,1.380740,1.000728,0.002437,4500.514874,1
57.058332,0.996859,0.003016,0.306155,0.128746,1.315120,1.084550,0.003016,4466.794731,1
