0.035276,0.769634,0.442873,0.466673,0.447550,0.486299,0.628817,0
0.071760,0.393306,0.477754,0.539376,0.638350,0.462832,0.292762,0
0.094476,0.432584,0.418664,0.259965,0.562714,0.492505,0.537951,0
0.052386,0.588496,0.381854,0.625999,0.451684,0.435826,0.678400,0
0.071643,0.523313,0.507229,0.485510,0.322443,0.398393,0.586924,0
0.132457,0.572768,0.553482,0.666583,0.613807,0.592813,0.558066,0
0.094636,0.537984,0.374602,0.345966,0.511653,0.469791,0.493981,0
0.070928,0.652399,0.347801,0.398505,0.563383,0.558420,0.635305,0
0.099856,0.409943,0.420666,0.695963,0.481153,0.397258,0.434052,0
0.128793,0.587615,0.549138,0.520463,0.366249,0.322991,0.489925,0
0.043328,0.558434,0.497738,0.475895,0.301345,0.297032,0.867923,0
0.100850,0.408082,0.404121,0.284950,0.672015,0.623016,0.434612,0
0.213269,0.219375,0.466578,0.573113,0.640479,0.548227,0.690093,0
0.131532,0.274772,0.471838,0.278377,0.310479,0.430639,0.404162,0
0.060216,0.292085,0.437819,0.169902,0.387451,0.602843,0.692995,0
0.058326,0.644059,0.523311,0.130228,0.343727,0.581568,0.888685,0
0.164321,0.460789,0.401159,0.351804,0.518567,0.414201,0.515182,0
0.119782,0.661937,0.361720,0.533129,0.508090,0.661037,0.517932,0
0.040987,0.736469,0.476724,0.280899,0.215756,0.588653,0.997090,0
1.000000,0.617553,0.269970,0.555583,0.542042,0.619300,0.406383,0
0.090672,0.598735,0.450706,0.485693,0.277411,0.323601,0.639345,0
0.107027,0.407067,0.498020,0.520606,0.630696,0.472359,0.436832,0
0.113844,0.620020,0.526270,0.755817,0.430123,0.617392,0.511004,0
0.081496,0.420488,0.435064,0.347764,0.393132,0.394949,0.692775,0
0.031304,0.233999,0.399430,0.773727,0.557579,0.758443,0.311074,0
0.082714,0.868801,0.454123,0.412951,0.413737,0.196280,0.609046,0
0.089897,0.329587,0.228106,0.197895,0.597860,0.461866,0.489467,0
0.130202,0.619782,0.340348,0.499777,0.357040,0.242868,0.395266,0
0.141340,0.634295,0.302121,0.600929,0.391917,0.378321,0.643956,0
0.090905,0.669255,0.281840,0.354660,0.510400,0.662394,0.569423,0
0.139336,0.449145,0.127779,0.652030,0.551417,0.486702,0.466883,0
0.196106,0.448172,0.358502,0.761279,0.528729,0.246751,0.612342,0
0.077890,0.604050,0.498992,0.358332,0.427721,0.548206,0.772574,0
0.145402,0.373951,0.676702,0.445804,0.650494,0.639120,0.643555,0
0.147909,0.519109,0.490760,0.721233,0.801969,0.348765,0.285266,0
0.109778,0.475440,0.558273,0.621816,0.402601,0.488223,0.774128,0
0.096467,0.555838,0.472991,0.453543,0.322104,0.377815,0.735212,0
0.087469,0.720826,0.647781,0.552176,0.355754,0.347203,0.790827,1
0.150508,0.450253,0.810637,0.709638,0.235860,0.511669,0.879454,1
0.231425,0.210558,0.412200,0.557269,0.590639,0.583755,0.517185,1
0.120753,0.707886,0.742307,0.455520,0.736045,0.598110,0.402321,1
0.119309,0.457911,0.677246,0.584456,0.489957,0.427195,0.463940,1
0.237363,0.483752,0.555494,0.330979,0.765449,0.436448,0.342790,1
0.186632,0.706587,0.856893,0.793084,0.462500,0.619609,0.690842,1
0.172317,0.575493,0.631520,0.525215,0.515140,0.422485,0.701970,1
0.200357,0.593903,0.486343,0.678749,0.751712,0.753206,0.330098,1
0.106775,0.606128,0.677906,0.373192,0.694905,0.346837,0.178690,1
0.229951,0.511409,0.514924,0.400049,0.429116,0.397109,0.417922,1
0.285582,0.409626,0.483225,0.569453,0.390529,0.146957,0.797859,1
0.183856,0.678937,0.565777,0.251105,0.537408,0.549156,0.763780,1
0.306551,0.695084,0.708444,0.369039,0.779510,1.000000,0.000000,1
0.239654,0.462114,0.462990,0.522498,0.758280,0.612666,0.507788,1
0.161258,0.286301,0.611717,0.144223,0.650050,0.173153,0.499873,1
0.256756,0.429820,0.642614,0.578171,0.622487,0.444908,0.405979,1
0.133263,0.556552,0.855133,0.606893,0.433554,0.427013,0.680242,1
0.253749,0.714871,0.362232,0.475509,0.587703,0.583836,0.510828,1
0.252442,0.612207,0.544915,0.195164,0.238510,0.321712,0.765036,1
0.236158,0.396852,0.618152,0.477557,0.250498,0.384867,0.470497,1
0.126572,0.727669,0.551609,0.658146,0.351991,0.133824,0.490979,1
0.124327,0.603062,0.564579,0.231281,0.376939,0.381670,0.588041,1
0.221011,0.490500,0.822422,0.190567,0.553482,0.500778,0.640863,1
0.098586,0.487752,0.916669,0.349905,0.664570,0.413880,0.275758,1
0.260926,0.869290,0.385900,0.489998,0.523219,0.478423,0.941074,1
0.275681,0.524675,0.463018,0.437805,0.617818,0.607317,0.476417,1
0.090104,0.922131,0.739751,0.399913,0.558529,0.352822,0.471217,1
0.149455,0.500533,0.612417,0.761460,0.507236,0.450327,0.397242,1
0.195091,0.541211,0.643754,0.498876,0.559205,0.439896,0.413323,1
0.253855,0.470492,0.496999,0.413154,0.350867,0.113357,0.735646,1
0.254888,0.528756,0.440294,0.776409,0.556275,0.450295,0.312976,1
0.117834,0.339126,0.743338,0.275757,0.603981,0.257704,0.387859,1
0.191036,0.413749,0.526321,0.439641,0.869482,0.368718,0.178096,1
0.237857,0.592142,0.446073,0.690093,0.487082,0.616185,0.440244,1
0.131536,0.302630,0.440421,0.682290,0.437770,0.472360,0.813218,1
0.162038,0.573345,0.633961,0.374093,0.495509,0.206031,0.706565,1
0.168773,0.463596,0.287158,0.487673,0.333554,0.379687,0.572338,2
0.213145,0.571264,0.187174,0.424135,0.234423,0.485101,0.656089,2
0.100464,0.659299,0.384577,0.554071,0.651180,0.352018,0.642938,2
0.046418,0.458274,0.728860,0.625782,0.511487,0.521783,0.700952,2
0.186595,0.560875,0.471539,0.501966,0.323984,0.345642,0.656853,2
0.116025,0.529109,0.510953,0.357856,0.365946,0.280265,0.554361,2
0.114975,0.444169,0.601922,0.690321,0.486917,0.485298,0.664311,2
0.106126,0.529808,0.629869,0.496753,0.409850,0.439213,0.801243,2
0.262902,0.481214,0.399945,0.864066,0.499137,0.489015,0.425233,2
0.231846,0.326808,0.441939,0.276886,0.653402,0.361811,0.706248,2
0.114828,0.834832,0.591233,0.528784,0.605123,0.383533,0.309951,2
0.098115,0.474890,0.413246,0.567511,0.638435,0.377694,0.446585,2
0.148309,0.482337,0.554834,0.450884,0.489048,0.602706,0.340781,2
0.127630,0.511308,0.719159,0.536772,0.658611,0.530613,0.211758,2
0.078530,0.388266,0.774301,0.090587,0.514231,0.139810,0.536977,2
0.232455,0.450748,0.367981,0.527026,0.450363,0.400845,0.480455,2
0.152416,0.557511,0.487669,0.568628,0.577672,0.158543,0.452799,2
0.183623,0.467553,0.428968,0.731690,0.548357,0.298072,0.498303,2
0.220962,0.610578,0.447765,0.338082,0.411378,0.592407,0.696843,2
0.125451,0.731045,0.413621,0.539710,0.525323,0.275490,0.557553,2
0.199886,0.614687,0.477611,0.580096,0.532961,0.442929,0.303545,2
0.210211,0.560648,0.347138,0.664593,0.814795,0.468576,0.424629,2
0.190946,0.599609,0.359503,0.819780,0.514416,0.434457,0.427128,2
0.121581,0.405994,0.377038,0.406468,0.334846,0.584159,0.889630,2
0.042216,0.483690,0.649866,0.737708,0.480572,0.384845,0.796181,2
0.141591,0.831897,0.469290,0.693262,0.569564,0.498271,0.558712,2
0.138344,0.446222,0.584154,0.517247,0.649086,0.128106,0.367814,2
0.103949,0.413585,0.613201,0.591965,0.521514,0.356563,0.518951,2
0.101036,0.430562,0.446854,0.251402,0.378936,0.343805,0.711229,2
0.123926,0.745473,0.341975,0.635637,0.643719,0.666738,0.376432,2
0.105796,0.235278,0.390177,0.872933,0.737835,0.710810,0.304318,2
0.095744,0.517783,0.562166,0.560132,0.311518,0.452758,0.821373,2
0.035361,0.688478,0.597070,0.708580,0.727025,0.431459,0.535330,2
0.138988,0.694793,0.525065,0.315348,0.403681,0.482383,0.550138,2
0.129826,0.488237,0.564961,0.548177,0.516595,0.715460,0.517083,2
0.217237,0.378709,0.395364,0.558174,0.310625,0.391650,0.589202,2
0.087684,0.541780,0.614478,0.300575,0.625248,0.436583,0.444041,2
0.385247,0.571891,0.442644,0.848435,0.547145,0.442034,0.631147,3
